id,setor,soma_associados,cor_node,cnae_fiscal_principal
06248823,Outros,15,yellow,4671100
52451608,Outros,6,yellow,8550301
31613883,Outros,17,yellow,6203100
05265480,42 - Obras de Infraestrutura,16,blue,4222701
47888512,Outros,2,yellow,4687701
06133065,42 - Obras de Infraestrutura,2,blue,4299599
46474166,Outros,3,yellow,9491000
53215390,42 - Obras de Infraestrutura,3,blue,4212000
57635372,42 - Obras de Infraestrutura,17,blue,4299599
16957165,68 - Atividades Imobiliárias,3,red,6822600
39352942,Outros,5,yellow,9499500
00253096,68 - Atividades Imobiliárias,3,red,6810202
18009695,Outros,11,yellow,9499500
49778923,42 - Obras de Infraestrutura,8,blue,4213800
30640652,Outros,5,yellow,9499500
04914597,Outros,7,yellow,4691500
44069236,42 - Obras de Infraestrutura,9,blue,4211101
04945692,Outros,11,yellow,4755501
07623645,Outros,7,yellow,9430800
02391603,41 - Construção de Edifícios,14,green,4120400
52833680,Outros,9,yellow,9499500
34682252,Outros,11,yellow,9491000
17371945,Outros,4,yellow,0161099
47144718,42 - Obras de Infraestrutura,17,blue,4222701
27537195,Outros,6,yellow,9499500
44907113,Outros,7,yellow,9491000
05572173,Outros,3,yellow,9430800
01944611,Outros,3,yellow,9430800
13332524,Outros,11,yellow,9430800
46315117,Outros,7,yellow,7112000
03959363,Outros,7,yellow,9430800
46697098,Outros,3,yellow,4313400
52916924,Outros,2,yellow,9001903
10853205,Outros,9,yellow,9430800
84154442,68 - Atividades Imobiliárias,3,red,6821802
05289248,Outros,2,yellow,9430800
01859346,Outros,11,yellow,9430800
15195663,Outros,5,yellow,9493600
21665630,Outros,17,yellow,9430800
04226407,Outros,6,yellow,3101200
04984746,Outros,11,yellow,9312300
58421459,41 - Construção de Edifícios,25,green,4120400
14092407,Outros,4,yellow,9430800
57446082,Outros,4,yellow,9430800
55836697,Outros,8,yellow,9491000
03058698,Outros,12,yellow,9430800
07882250,Outros,12,yellow,8550301
03743349,Outros,7,yellow,9411100
47840357,42 - Obras de Infraestrutura,17,blue,4222701
01766136,Outros,6,yellow,9430800
83347427,Outros,7,yellow,0151201
10221771,42 - Obras de Infraestrutura,11,blue,4211101
01884812,Outros,6,yellow,9430800
21602323,42 - Obras de Infraestrutura,13,blue,4212000
23131869,Outros,4,yellow,9491000
30758490,41 - Construção de Edifícios,9,green,4120400
04282279,Outros,9,yellow,9430800
45936724,Outros,26,yellow,3511502
34671172,Outros,6,yellow,9430800
83310292,Outros,20,yellow,4530705
01836140,Outros,10,yellow,9430800
30306224,Outros,3,yellow,9499500
07012285,42 - Obras de Infraestrutura,11,blue,4222701
31055224,68 - Atividades Imobiliárias,3,red,6822600
04908636,Outros,5,yellow,6622300
01844946,Outros,5,yellow,9430800
21135479,42 - Obras de Infraestrutura,5,blue,4213800
44075904,41 - Construção de Edifícios,20,green,4120400
11402883,42 - Obras de Infraestrutura,16,blue,4222701
11299883,Outros,7,yellow,9430800
31157457,Outros,7,yellow,9499500
46147657,Outros,8,yellow,9493600
09397802,42 - Obras de Infraestrutura,20,blue,4213800
05156211,Outros,4,yellow,9430800
04973426,Outros,6,yellow,9312300
05904926,Outros,7,yellow,9319101
03880941,Outros,8,yellow,9492800
05321252,Outros,17,yellow,9430800
51511356,Outros,5,yellow,9430800
03898841,Outros,3,yellow,9430800
16991990,Outros,5,yellow,9411100
04906537,Outros,3,yellow,1091102
23599276,Outros,15,yellow,9430800
10571779,42 - Obras de Infraestrutura,8,blue,4291000
04497401,Outros,7,yellow,9491000
01920513,Outros,7,yellow,9430800
42879168,Outros,13,yellow,7112000
21465835,Outros,4,yellow,9430800
03268924,Outros,3,yellow,9430800
09558788,Outros,3,yellow,9430800
10963632,Outros,10,yellow,8513900
10464172,Outros,15,yellow,9430800
27974743,Outros,2,yellow,8550301
03855597,Outros,3,yellow,9430800
12528293,Outros,14,yellow,9430800
30188335,42 - Obras de Infraestrutura,20,blue,4222701
83591107,Outros,7,yellow,4635499
01828537,Outros,15,yellow,4619200
10383259,42 - Obras de Infraestrutura,11,blue,4291000
09545653,42 - Obras de Infraestrutura,6,blue,4222701
02072165,Outros,4,yellow,9430800
54758331,41 - Construção de Edifícios,21,green,4120400
84058981,Outros,9,yellow,9430800
45487638,Outros,6,yellow,7112000
51182934,Outros,5,yellow,4330499
17027710,Outros,7,yellow,4781400
35473462,Outros,3,yellow,4772500
42988507,Outros,7,yellow,4619200
43291241,Outros,6,yellow,3321000
41449205,Outros,4,yellow,7020400
32135776,41 - Construção de Edifícios,8,green,4110700
15504991,68 - Atividades Imobiliárias,11,red,6810202
41124509,68 - Atividades Imobiliárias,6,red,6821801
28530084,Outros,20,yellow,5510801
52082507,Outros,41,yellow,6462000
58407060,Outros,5,yellow,4617600
14484483,41 - Construção de Edifícios,47,green,4110700
51161425,Outros,7,yellow,6911701
49005255,41 - Construção de Edifícios,26,green,4110700
51357212,41 - Construção de Edifícios,26,green,4110700
52521807,68 - Atividades Imobiliárias,61,red,6821801
23522994,68 - Atividades Imobiliárias,7,red,6810201
56947806,41 - Construção de Edifícios,7,green,4110700
42053547,Outros,12,yellow,8630599
43895974,Outros,5,yellow,8660700
18637923,Outros,7,yellow,8599604
16990253,42 - Obras de Infraestrutura,16,blue,4299599
16990243,42 - Obras de Infraestrutura,16,blue,4299599
55734874,Outros,13,yellow,2330305
12541811,Outros,4,yellow,4520001
50473993,41 - Construção de Edifícios,27,green,4110700
47720643,42 - Obras de Infraestrutura,8,blue,4222701
43996791,Outros,4,yellow,8660700
21347373,42 - Obras de Infraestrutura,16,blue,4299599
49393772,Outros,6,yellow,8211300
51219805,Outros,12,yellow,3811400
19867404,42 - Obras de Infraestrutura,14,blue,4299599
52074074,68 - Atividades Imobiliárias,4,red,6810201
13432814,41 - Construção de Edifícios,20,green,4110700
41857347,41 - Construção de Edifícios,16,green,4110700
54048782,Outros,39,yellow,8211300
53620896,41 - Construção de Edifícios,41,green,4120400
44129140,Outros,8,yellow,6201501
57462001,Outros,11,yellow,6463800
56908851,68 - Atividades Imobiliárias,6,red,6821801
40451386,Outros,7,yellow,8219999
10856282,Outros,3,yellow,8640204
34377250,Outros,4,yellow,4924800
44077684,Outros,4,yellow,4781400
18467112,Outros,6,yellow,4618499
58264935,Outros,19,yellow,8630599
01747639,Outros,9,yellow,6920601
54790193,Outros,25,yellow,6462000
08844507,Outros,8,yellow,7911200
47028454,Outros,4,yellow,4712100
63870406,Outros,11,yellow,6010100
50102148,Outros,4,yellow,7490199
40649910,Outros,5,yellow,7810800
23893018,Outros,9,yellow,7020400
37797902,Outros,10,yellow,7020400
54188662,Outros,10,yellow,6462000
35304059,Outros,5,yellow,8599604
11371765,68 - Atividades Imobiliárias,2,red,6821801
29144626,41 - Construção de Edifícios,10,green,4120400
38315836,Outros,2,yellow,4753900
49493875,Outros,7,yellow,8630503
46519597,Outros,6,yellow,5911102
40392132,42 - Obras de Infraestrutura,10,blue,4221902
40392129,42 - Obras de Infraestrutura,10,blue,4221902
12285161,Outros,7,yellow,4782201
40391098,42 - Obras de Infraestrutura,10,blue,4221902
48037555,Outros,6,yellow,6463800
44101086,Outros,10,yellow,6462000
33872676,Outros,10,yellow,7020400
28221037,Outros,3,yellow,9602502
42056628,42 - Obras de Infraestrutura,10,blue,4221902
26371829,Outros,7,yellow,8650002
32578872,Outros,3,yellow,4617600
10697375,Outros,7,yellow,8630503
02799416,Outros,5,yellow,4781400
27818002,Outros,3,yellow,0724301
10583461,Outros,7,yellow,4619200
06341496,68 - Atividades Imobiliárias,7,red,6821801
51163250,Outros,4,yellow,4755503
03516881,Outros,8,yellow,8599699
33271390,Outros,4,yellow,4781400
57350474,Outros,7,yellow,3314719
48582593,Outros,3,yellow,8650004
11101355,Outros,3,yellow,8640202
56081840,Outros,6,yellow,0724301
08434099,Outros,3,yellow,6911701
55527165,Outros,7,yellow,4542101
17504307,Outros,6,yellow,8630599
34437760,Outros,3,yellow,1091102
46903675,Outros,8,yellow,7490103
09133469,Outros,2,yellow,6911701
03656447,Outros,2,yellow,6622300
04839663,Outros,8,yellow,4520001
35027399,Outros,8,yellow,6622300
26526339,Outros,4,yellow,4781400
33409006,Outros,3,yellow,4530703
50037335,Outros,12,yellow,8610101
45747046,Outros,7,yellow,7490104
07089052,Outros,12,yellow,0122900
08569169,Outros,4,yellow,9511800
45807994,68 - Atividades Imobiliárias,14,red,6810201
25129117,Outros,14,yellow,6920601
36766273,Outros,7,yellow,8610102
55572153,Outros,4,yellow,6463800
52953919,Outros,4,yellow,8630503
31391622,41 - Construção de Edifícios,4,green,4110700
08364901,Outros,3,yellow,4774100
48609636,Outros,7,yellow,6492100
16455543,41 - Construção de Edifícios,46,green,4120400
35382354,Outros,7,yellow,8219999
47307390,Outros,5,yellow,6462000
17780272,Outros,6,yellow,6911701
12703958,41 - Construção de Edifícios,47,green,4110700
57818442,Outros,8,yellow,8630504
54376633,Outros,7,yellow,5611203
23936082,Outros,5,yellow,9313100
46140895,Outros,13,yellow,1821100
83367771,68 - Atividades Imobiliárias,9,red,6821801
53666283,Outros,5,yellow,8630503
18386898,Outros,7,yellow,4520005
57583421,Outros,3,yellow,1412601
42569191,Outros,14,yellow,6462000
37665307,68 - Atividades Imobiliárias,7,red,6810201
40777020,Outros,14,yellow,5510801
47694918,Outros,5,yellow,6203100
27229328,Outros,3,yellow,4399103
46084556,41 - Construção de Edifícios,77,green,4110700
10387433,Outros,5,yellow,8630504
35426559,Outros,6,yellow,7020400
50379314,Outros,6,yellow,4930202
30592548,Outros,18,yellow,4313400
48172638,Outros,7,yellow,4752100
01631551,Outros,5,yellow,4781400
47463212,Outros,12,yellow,5811500
49919081,Outros,4,yellow,8630503
58105098,Outros,5,yellow,9603304
33416812,Outros,4,yellow,4759899
10611492,Outros,3,yellow,4789099
41479172,Outros,3,yellow,6911701
54497493,Outros,4,yellow,6911701
10950320,Outros,3,yellow,6920601
49883924,Outros,11,yellow,4530703
16455522,41 - Construção de Edifícios,79,green,4110700
35521714,Outros,14,yellow,7020400
27550096,Outros,6,yellow,5239701
49406031,Outros,3,yellow,4399103
48555717,Outros,10,yellow,4313400
08078145,Outros,5,yellow,5510801
11515099,Outros,3,yellow,5510801
31570547,Outros,6,yellow,6920601
30106018,Outros,9,yellow,9602501
51668650,Outros,5,yellow,4712100
57463357,Outros,6,yellow,8630503
04621847,Outros,3,yellow,4930201
55416678,41 - Construção de Edifícios,11,green,4110700
45225921,Outros,7,yellow,6462000
11352691,Outros,6,yellow,8512100
19646935,Outros,6,yellow,6911701
17185268,Outros,17,yellow,4756300
35411970,Outros,13,yellow,7020400
56009776,Outros,6,yellow,8211300
49807533,Outros,3,yellow,8650003
00678180,Outros,8,yellow,4617600
40116767,Outros,17,yellow,6920601
09583034,Outros,6,yellow,4742300
58312803,Outros,7,yellow,7112000
37561095,Outros,14,yellow,6462000
12909245,Outros,11,yellow,1091102
58266450,Outros,7,yellow,8211300
41979455,Outros,6,yellow,4789099
57496254,41 - Construção de Edifícios,11,green,4120400
37377894,Outros,7,yellow,7490104
50211451,Outros,9,yellow,9602502
05101063,41 - Construção de Edifícios,26,green,4120400
29144248,Outros,10,yellow,8630502
54370033,Outros,6,yellow,8650003
12312802,Outros,8,yellow,9529105
04162819,Outros,6,yellow,8219901
23755979,Outros,9,yellow,8610102
19468568,Outros,9,yellow,4744099
39333408,Outros,5,yellow,6920601
14906923,Outros,12,yellow,4782201
05556103,Outros,2,yellow,8550302
06945995,Outros,12,yellow,4731800
08568637,Outros,4,yellow,9602501
10764491,Outros,2,yellow,4744005
02028485,Outros,20,yellow,6010100
05021725,Outros,13,yellow,4930202
47056541,Outros,9,yellow,4687703
49084948,Outros,7,yellow,4399101
19369622,Outros,7,yellow,8610102
18490210,Outros,7,yellow,4619200
31518742,Outros,6,yellow,8630503
04952644,Outros,8,yellow,4311801
43683105,Outros,9,yellow,0121101
52823954,Outros,17,yellow,8211300
13657306,Outros,12,yellow,5229002
37096754,Outros,10,yellow,8610102
53369432,Outros,19,yellow,8630503
37462625,Outros,7,yellow,4729602
31888421,Outros,6,yellow,5611201
53774922,Outros,8,yellow,4520001
55471878,41 - Construção de Edifícios,4,green,4110700
53097214,Outros,7,yellow,8610102
22727153,Outros,8,yellow,8610102
13983087,Outros,2,yellow,8230002
27482326,Outros,10,yellow,4754702
46665447,Outros,9,yellow,5611201
42034608,Outros,8,yellow,4752100
14789206,Outros,3,yellow,8230002
38108994,Outros,7,yellow,8599699
57169353,Outros,19,yellow,7711000
33236825,Outros,6,yellow,4722901
49079313,Outros,2,yellow,6911701
45797608,Outros,4,yellow,4757100
09071847,Outros,20,yellow,4530705
15338940,Outros,7,yellow,7911200
22859109,Outros,3,yellow,9609299
38000142,Outros,6,yellow,7119704
50266478,Outros,10,yellow,2599301
24019363,Outros,15,yellow,6110803
57547749,Outros,19,yellow,7719599
30798619,Outros,4,yellow,5611201
04239081,Outros,5,yellow,4520001
10635510,Outros,3,yellow,4712100
46154873,Outros,4,yellow,4761003
57585886,Outros,35,yellow,8211300
57586823,Outros,35,yellow,8211300
46880259,Outros,5,yellow,7112000
05149879,Outros,28,yellow,7020400
51310351,Outros,10,yellow,4753900
44258095,Outros,11,yellow,8219999
35455332,Outros,4,yellow,7020400
58284015,Outros,2,yellow,4752100
00604451,Outros,29,yellow,4781400
18917816,Outros,6,yellow,4729699
44175488,41 - Construção de Edifícios,29,green,4110700
50864376,Outros,7,yellow,4784900
04250280,Outros,15,yellow,4731800
42325991,Outros,6,yellow,8211300
08490947,Outros,5,yellow,4784900
12145552,Outros,10,yellow,8630501
52079366,Outros,5,yellow,7112000
54652073,Outros,11,yellow,7111100
11362885,Outros,3,yellow,8630504
42517074,Outros,6,yellow,7490104
47739789,Outros,6,yellow,8630503
04551677,42 - Obras de Infraestrutura,5,blue,4299599
47401879,Outros,14,yellow,6462000
11167648,Outros,11,yellow,5611201
05387630,Outros,2,yellow,4781400
29855424,Outros,7,yellow,4530703
39539728,Outros,6,yellow,1099604
52715767,Outros,11,yellow,6311900
31836940,Outros,5,yellow,4712100
19569692,Outros,9,yellow,4789099
52325585,41 - Construção de Edifícios,8,green,4120400
32467381,Outros,8,yellow,8610102
19476933,Outros,3,yellow,4751201
50793030,Outros,14,yellow,8211300
45942415,Outros,11,yellow,8230001
14175118,Outros,14,yellow,8630502
45636574,68 - Atividades Imobiliárias,14,red,6810202
49170675,Outros,6,yellow,4771701
09523260,Outros,19,yellow,8599601
24143145,Outros,14,yellow,8211300
44165332,Outros,7,yellow,4520002
20931910,Outros,4,yellow,4530703
58247295,Outros,3,yellow,4713004
14607706,Outros,4,yellow,4322302
51666648,Outros,6,yellow,0152102
57843588,Outros,14,yellow,7490103
51988986,Outros,4,yellow,8610101
63801575,Outros,6,yellow,8610101
33011124,Outros,19,yellow,8630503
54425045,Outros,12,yellow,4752100
50349654,Outros,11,yellow,4330404
36360409,Outros,5,yellow,7810800
44610631,41 - Construção de Edifícios,5,green,4120400
44101099,Outros,6,yellow,8211300
48256560,Outros,5,yellow,4752100
26704555,Outros,5,yellow,8630503
52439075,Outros,4,yellow,4612500
27115662,Outros,8,yellow,8630503
07397321,Outros,14,yellow,6920601
39907822,Outros,39,yellow,5211799
44951938,Outros,17,yellow,8599604
05675678,Outros,5,yellow,4617600
39849493,Outros,11,yellow,4755502
17359676,Outros,24,yellow,6010100
51282343,Outros,2,yellow,4763601
07669037,Outros,6,yellow,1621800
27838219,Outros,26,yellow,5611201
50142370,Outros,2,yellow,4723700
97525770,Outros,6,yellow,4619200
02884562,68 - Atividades Imobiliárias,6,red,6821801
19351607,41 - Construção de Edifícios,9,green,4120400
34745192,Outros,2,yellow,8640205
52892282,68 - Atividades Imobiliárias,2,red,6821801
42207536,Outros,3,yellow,4771701
04692481,Outros,5,yellow,4752100
48205617,Outros,5,yellow,7119701
48944851,Outros,9,yellow,8650002
45334700,Outros,7,yellow,8630504
14745661,68 - Atividades Imobiliárias,16,red,6821801
44939083,Outros,5,yellow,8630503
54782060,Outros,12,yellow,8230001
51439154,Outros,8,yellow,7020400
11312785,Outros,4,yellow,4783101
23493593,Outros,7,yellow,6622300
44253551,Outros,5,yellow,8299706
26184356,Outros,5,yellow,8211300
29094192,Outros,4,yellow,2391503
47150118,Outros,7,yellow,8630504
33664659,Outros,6,yellow,4757100
15614646,Outros,3,yellow,5022002
26905157,Outros,2,yellow,9529104
50669775,Outros,3,yellow,1091101
26885456,Outros,8,yellow,7020400
22895795,Outros,4,yellow,6911701
52724925,Outros,6,yellow,6463800
05395794,Outros,3,yellow,5510801
37259225,Outros,7,yellow,4649408
44189820,Outros,4,yellow,4722902
54478206,Outros,5,yellow,4781400
53571951,41 - Construção de Edifícios,26,green,4110700
40920760,Outros,7,yellow,4619200
15216051,Outros,16,yellow,8650006
16877048,Outros,14,yellow,1052000
46131099,Outros,6,yellow,0151201
22356072,Outros,4,yellow,7500100
32783115,Outros,18,yellow,8630503
39698987,Outros,5,yellow,4781400
38478093,Outros,17,yellow,8291100
24312558,41 - Construção de Edifícios,5,green,4110700
50687033,Outros,7,yellow,4771701
13481067,Outros,6,yellow,4661300
