from,to,associado
04657532,11050213,1
04657532,05905647,1
08985066,50231311,1
08985066,14727334,1
08985066,63807010,1
08985066,13540164,1
08985066,26774151,1
08985066,57832184,1
08985066,48089475,1
08985066,36756496,1
08985066,37088883,1
08985066,51768121,1
08985066,63804116,1
08985066,13697835,1
08985066,83580423,1
08985066,26605604,1
08985066,83733212,1
08985066,52805783,1
11257217,29478536,1
11257217,51602879,1
11257217,24486972,1
11257217,12323900,1
11257217,41949880,1
11257217,63870406,1
11257217,19259160,1
03822978,83374231,1
03822978,83319640,1
01883160,09202012,1
01883160,43998797,1
01883160,03654853,1
01883160,47401879,1
01883160,57012991,1
01883160,57019757,1
01883160,40169079,1
01883160,29539337,1
01883160,05878896,1
01883160,27935946,1
83214148,83342162,1
50735105,52628936,1
45096265,46633075,1
45096265,46883917,1
45096265,48303623,1
45096265,45429712,1
45096265,47262312,1
45096265,47840357,1
56964544,58199211,1
12049758,26634582,1
12049758,30047480,1
42362820,46425851,1
06814098,42338125,1
06814098,11575647,1
06814098,24819389,1
06814098,11144040,1
06814098,52781311,1
26773334,29967625,1
26773334,50086253,1
26773334,34847855,1
26773334,43406576,1
44907113,46262578,1
44907113,55190812,1
44907113,53999238,1
48552524,83374587,1
14484483,39701877,1
14484483,14603843,1
14484483,16499871,1
14484483,16455522,1
14484483,14625319,1
14484483,16455543,1
14484483,52521807,1
14484483,54048782,1
14484483,36357201,1
14484483,37567308,1
14484483,46268382,1
12852303,20460412,1
12852303,46515622,1
12852303,13432814,1
12852303,42351594,1
53752478,57285529,1
53752478,83914226,1
43104321,46714247,1
43104321,44129140,1
55273088,58447768,1
55273088,56090606,1
40451386,45724494,1
40451386,57243881,1
44376413,55402313,1
29144626,41397871,1
29144626,43403561,1
29144626,56335061,1
29144626,55903468,1
16455522,54048782,1
48256984,83342162,1
48256984,63830889,1
48256984,51354213,1
27141093,55177767,1
27141093,57166504,1
27141093,42891238,1
31997431,40992970,1
31997431,38179098,1
31997431,57528712,1
16455522,18104871,1
16455522,22928991,1
22100264,41186603,1
22100264,37814743,1
22100264,32889202,1
22100264,26209129,1
18375101,55584794,1
18375101,41555765,1
28137761,43712622,1
28137761,28839535,1
42517074,55438214,1
51354213,83207902,1
44175488,54835851,1
05149879,22380291,1
05149879,53208704,1
05149879,20990397,1
05149879,44951938,1
05149879,46020659,1
05149879,12918898,1
05149879,14564858,1
05149879,20990430,1
05149879,14145403,1
05149879,63820492,1
05149879,83859231,1
05149879,52203046,1
05149879,15648147,1
31836940,49987277,1
31836940,43119085,1
19339404,51511356,1
18817255,47490823,1
18817255,31888227,1
18817255,35336252,1
18817255,43724649,1
18817255,42053547,1
18817255,63887202,1
18817255,52364224,1
18817255,44118671,1
18817255,26634582,1
21810514,58218616,1
21810514,32564773,1
21810514,32535724,1
33011124,50295356,1
33011124,83776310,1
33011124,52141673,1
33011124,45930578,1
33011124,46632259,1
33011124,53994812,1
33011124,58264935,1
05484088,28860289,1
05484088,55903468,1
05484088,29144626,1
05484088,41397871,1
05484088,56335061,1
05484088,11090652,1
05484088,43403561,1
05484088,16630928,1
26184356,40590277,1
26184356,46513029,1
26184356,42480401,1
05610038,32074588,1
05610038,10453809,1
05610038,32061497,1
05610038,37022648,1
05610038,21286441,1
05610038,05753671,1
05610038,32787548,1
05610038,06333651,1
05610038,13389856,1
12146034,32203164,1
12146034,44139918,1
35656907,46532733,1
35656907,50349654,1
35656907,49827342,1
35656907,45942415,1
45334700,53769781,1
33596603,33612205,1
33596603,39647543,1
33596603,47799899,1
07917383,12867278,1
07917383,46903675,1
07917383,08838110,1
07917383,46166002,1
07917383,53066181,1
07917383,17474408,1
27587364,44752436,1
27587364,58032296,1
11173735,40695263,1
11173735,21565737,1
19113461,40067435,1
19113461,28843268,1
09231635,52508294,1
09231635,41713084,1
09231635,09231652,1
09231635,51646160,1
12214951,23528778,1
12214951,33714406,1
12214951,47858418,1
12214951,53688481,1
12214951,48661389,1
12214951,15741754,1
12214951,57585889,1
12214951,34808701,1
12214951,19614800,1
12214951,57585885,1
12214951,57585886,1
12214951,19266161,1
12214951,48661339,1
12214951,24574133,1
12214951,29329295,1
12214951,57586681,1
12214951,29982883,1
12214951,57859208,1
12214951,17094854,1
12214951,52082507,1
12214951,14082648,1
12214951,48661347,1
12214951,24902119,1
12214951,20547974,1
12214951,48667370,1
12214951,29460787,1
12214951,57586823,1
12214951,57586012,1
19432332,33963982,1
19432332,56925052,1
19432332,29629465,1
19432332,22061323,1
19432332,35027399,1
15280902,18700004,1
10358896,11330983,1
10358896,58280732,1
34891754,40015013,1
34891754,51375431,1
34891754,37438204,1
34891754,53327451,1
27462525,42365622,1
27462525,57387226,1
27462525,42430618,1
27462525,48472865,1
27462525,54965803,1
34020981,83764449,1
34020981,53871498,1
34020981,57589409,1
34020981,50909961,1
34020981,56384215,1
34020981,50668156,1
15741754,23528778,1
15741754,33714406,1
15741754,47858418,1
15741754,53688481,1
15741754,48661389,1
15741754,57585889,1
15741754,34808701,1
15741754,19614800,1
15741754,57585885,1
15741754,57585886,1
15741754,19266161,1
15741754,48661339,1
15741754,24574133,1
15741754,29329295,1
15741754,57586681,1
15741754,29982883,1
15741754,57859208,1
15741754,17094854,1
15741754,52082507,1
15741754,48661347,1
15741754,24902119,1
15741754,20547974,1
15741754,48667370,1
15741754,29460787,1
15741754,57586823,1
15741754,57586012,1
41991291,54290254,1
09627328,39329738,1
09627328,23179396,1
09627328,12119516,1
09627328,83650606,1
09627328,41019135,1
09627328,41307302,1
09627328,18753050,1
03813143,07382188,1
03813143,44101099,1
03813143,39836313,1
03813143,03938191,1
03813143,48340963,1
05332290,11447622,1
28431884,46814523,1
13272821,32349549,1
13272821,41544575,1
09687570,37567308,1
09687570,22711023,1
09687570,46268382,1
09687570,14484483,1
09687570,14603843,1
09687570,13313677,1
09687570,10243905,1
09687570,12703882,1
09687570,12703958,1
09687570,16499871,1
09687570,44246433,1
09687570,11339572,1
09687570,10759158,1
09687570,46084556,1
09687570,12497824,1
09687570,16455522,1
09687570,11188852,1
09687570,11158828,1
09687570,54681456,1
09687570,14373109,1
09687570,39701877,1
09687570,36357201,1
08776680,16631663,1
08776680,08966851,1
08776680,09317458,1
08776680,28530084,1
08776680,10716210,1
08776680,16631741,1
08776680,11438135,1
08776680,15652417,1
08776680,44592083,1
08776680,57372381,1
08776680,08861576,1
08776680,16739367,1
08776680,11358828,1
08776680,55127081,1
08776680,18983720,1
08776680,28551662,1
08776680,15006343,1
38086505,51098407,1
38086505,45125013,1
38086505,41449903,1
38086505,43785602,1
56185070,58247295,1
17890717,47459363,1
17890717,39404984,1
10497222,13806149,1
10497222,43983280,1
31328128,45726243,1
31328128,44939083,1
24723327,48564882,1
42507899,45942603,1
42507899,45945702,1
42507899,83325381,1
21995320,39334969,1
12100025,52610053,1
12100025,20226275,1
12100025,57688154,1
12100025,45945702,1
12100025,83325381,1
12100025,46881535,1
12100025,52938394,1
12100025,55127081,1
12100025,44992655,1
12100025,46325572,1
12100025,24701795,1
12100025,33820664,1
12100025,42507899,1
12100025,45936724,1
12100025,53571951,1
12100025,24947034,1
12100025,45942603,1
12100025,45936725,1
12100025,20344098,1
12100025,22942965,1
12100025,50965558,1
12100025,43608949,1
09650153,20460412,1
09650153,11242257,1
09650153,12852303,1
09650153,46515622,1
09650153,13432814,1
09650153,42351594,1
09650153,10458608,1
16739367,20174961,1
16739367,57372381,1
16739367,45350684,1
16739367,44592083,1
16739367,18983720,1
08036041,19312885,1
08036041,57211830,1
08036041,46001783,1
08036041,83368993,1
08036041,45029722,1
08036041,16821155,1
08036041,29629465,1
07987570,22375502,1
07987570,21783481,1
07987570,36335105,1
43732484,83319640,1
44125923,46182869,1
44125923,54602056,1
11128119,25450139,1
11128119,12676701,1
11128119,39907822,1
11128119,57157601,1
11128119,42365622,1
11128119,29541134,1
11128119,83650374,1
11128119,18406599,1
11128119,48328555,1
11128119,42430618,1
11128119,55059900,1
11128119,46719213,1
11128119,13897581,1
11128119,24429020,1
11128119,23472709,1
11128119,44296529,1
11128119,46167663,1
11128119,15693111,1
11128119,49404135,1
11128119,46719330,1
11128119,25232025,1
11128119,25292639,1
11128119,54965803,1
11128119,13004042,1
11128119,14862196,1
24576409,50720539,1
20073264,22365949,1
20073264,57307107,1
20073264,51668650,1
20073264,34855718,1
09145594,50150082,1
09145594,45632934,1
50180210,52228257,1
50180210,52724925,1
50180210,83584920,1
20990397,33917788,1
20990397,57222755,1
20990397,31364863,1
18819000,33770624,1
00689952,23528778,1
00689952,33714406,1
00689952,47858418,1
00689952,53688481,1
00689952,48661389,1
00689952,12214951,1
00689952,15741754,1
00689952,57585889,1
00689952,34808701,1
00689952,19614800,1
00689952,57585885,1
00689952,01087686,1
00689952,57585886,1
00689952,19266161,1
00689952,48661339,1
00689952,24574133,1
00689952,29329295,1
00689952,57586681,1
00689952,29982883,1
00689952,57859208,1
00689952,01672761,1
00689952,07864785,1
00689952,17094854,1
00689952,52082507,1
00689952,11585897,1
00689952,14082648,1
00689952,48661347,1
00689952,08528519,1
00689952,24902119,1
00689952,20547974,1
00689952,48667370,1
00689952,29460787,1
00689952,57586823,1
00689952,57586012,1
27929358,57112877,1
01965495,42456738,1
01965495,31339809,1
01965495,55248246,1
01965495,57462001,1
02230061,11126954,1
02230061,52833680,1
02230061,15353395,1
02230061,83367771,1
02230061,34817320,1
02230061,27960528,1
02230061,46626596,1
02230061,83303776,1
02621661,09529408,1
02621661,15011981,1
02621661,83383638,1
02621661,12532690,1
02621661,05441787,1
02621661,04996064,1
02621661,08749495,1
02621661,04508780,1
02621661,04916201,1
02621661,23146224,1
02621661,10233096,1
35162349,57202732,1
35162349,48748664,1
32131693,44273325,1
32131693,42569191,1
32131693,48925720,1
32131693,45519286,1
32131693,49915450,1
17252899,83211128,1
17252899,19069249,1
09163579,50383902,1
09163579,37480610,1
09163579,36953059,1
09163579,33075616,1
09163579,41738095,1
09163579,55033552,1
09163579,10202385,1
23179396,39329738,1
23179396,83650606,1
23179396,41019135,1
23179396,41307302,1
17974572,27862060,1
17974572,24622016,1
17974572,27103898,1
17974572,25199679,1
17974572,22966329,1
07342268,38000142,1
07342268,39166873,1
07342268,28175584,1
07342268,08201747,1
04969879,58262928,1
23604235,28578389,1
23604235,24111639,1
23604235,43996246,1
23604235,50800787,1
23604235,32933619,1
23604235,29229919,1
23604235,31744670,1
25199679,27862060,1
25199679,27103898,1
13251309,28839535,1
13251309,26050345,1
13251309,17327944,1
13251309,18354204,1
13251309,21399950,1
13251309,18516869,1
46495181,54972801,1
39856461,44413346,1
39856461,42271355,1
15353395,52833680,1
15353395,83367771,1
15353395,34817320,1
15353395,27960528,1
15353395,46626596,1
15353395,83303776,1
01532874,12669568,1
04358841,23328224,1
04358841,17214358,1
04358841,63879381,1
04358841,13502124,1
04358841,09456927,1
45476449,55154617,1
18294170,22504851,1
11508947,57145151,1
11508947,31095759,1
11508947,15625840,1
11508947,54972801,1
11508947,51034773,1
11508947,55493240,1
11508947,58115694,1
49046490,49820503,1
49046490,52194725,1
49046490,53269040,1
11300826,28118627,1
11300826,38651268,1
11300826,22424442,1
11300826,19760979,1
11300826,16515254,1
15170751,57447230,1
09166032,09268761,1
09166032,16991990,1
09166032,12956302,1
30532710,41587143,1
33963982,49046200,1
33963982,44606157,1
26965192,39640595,1
26965192,57446082,1
13502124,23328224,1
13502124,55144472,1
23423107,63846356,1
23423107,28236054,1
23423107,48460634,1
47840357,48303623,1
32086495,50735105,1
32086495,52628936,1
02492051,08603653,1
02492051,24312558,1
02492051,24306504,1
05514304,06011816,1
08395946,08490947,1
08395946,19339404,1
08395946,51511356,1
02029522,50735038,1
02029522,28128547,1
02029522,05234473,1
02029522,16365944,1
02029522,13123494,1
02029522,13424484,1
02029522,05871339,1
02029522,15257553,1
02029522,29180884,1
02029522,25316328,1
05658525,10947484,1
05658525,07514378,1
07623645,16384163,1
07623645,23423107,1
07623645,63846356,1
07623645,28236054,1
07623645,08704319,1
07623645,48460634,1
33932590,53472612,1
33932590,45096265,1
33932590,46633075,1
33932590,43194002,1
33932590,45429712,1
05265480,09657201,1
05265480,27491793,1
05265480,27389567,1
05265480,27413530,1
05265480,06859283,1
05265480,27491714,1
05265480,27491827,1
05265480,09385552,1
05265480,09600303,1
05265480,09378439,1
05265480,38628049,1
19703108,84058981,1
19703108,37998675,1
19703108,42042106,1
28539451,41450630,1
28539451,41073254,1
28539451,44549511,1
53713512,57260815,1
53713512,55154690,1
46251157,52663521,1
05156211,12633433,1
05156211,06307709,1
06311615,12605607,1
06311615,11271879,1
06311615,83370346,1
06311615,08446028,1
22796979,48057294,1
22796979,26634582,1
34591310,50730997,1
34591310,55266608,1
34591310,54931730,1
34591310,51597760,1
14991000,55991912,1
14991000,25400638,1
14991000,50738091,1
14991000,22044582,1
14991000,47756561,1
04260683,50231311,1
04260683,04832721,1
04260683,14727334,1
04260683,63807010,1
04260683,13540164,1
04260683,26774151,1
04260683,57832184,1
04260683,08985066,1
04260683,48089475,1
04260683,36756496,1
04260683,37088883,1
04260683,04926358,1
04260683,08095318,1
04260683,51768121,1
04260683,63804116,1
04260683,04929683,1
04260683,13697835,1
04260683,83580423,1
04260683,26605604,1
04260683,83733212,1
04260683,52805783,1
04260683,05844378,1
14498674,56081840,1
14498674,41186603,1
14498674,57628134,1
14498674,24449772,1
14484483,18104871,1
14484483,22711023,1
14484483,44246433,1
14484483,46084556,1
14484483,54681456,1
43998797,47401879,1
43998797,57012991,1
43998797,57019757,1
14484483,19532039,1
14484483,16845198,1
14484483,27015623,1
14484483,50841256,1
14603843,18104871,1
14603843,22711023,1
14603843,44246433,1
14603843,46084556,1
14603843,54681456,1
33202757,63851000,1
33202757,38086505,1
54188662,55413071,1
33516425,34467448,1
33516425,48205617,1
33516425,38651976,1
09650597,37096754,1
09650597,48308237,1
09650597,44322244,1
09650597,47141710,1
09650597,24585352,1
09650597,23086436,1
09650597,29315940,1
09148550,09589716,1
09148550,33744433,1
09148550,35521714,1
09148550,15358889,1
09148550,13877821,1
09148550,11188852,1
09148550,25129117,1
09148550,18037378,1
06121980,14109263,1
06121980,32203350,1
57585889,57586681,1
57585889,57859208,1
57585889,57586823,1
57585889,57586012,1
38000142,39166873,1
52486509,55208432,1
15338940,38244840,1
15338940,52382054,1
18817255,47023787,1
13610822,18665213,1
13610822,47799899,1
13610822,23501297,1
13610822,33612205,1
13610822,39647543,1
13610822,33596603,1
19164024,32203164,1
19164024,44139918,1
19164024,29711707,1
19164024,31173964,1
19164024,48222642,1
19164024,21812198,1
19164024,27511505,1
34853168,63801096,1
34853168,42554695,1
15465846,21051472,1
15465846,54229231,1
15465846,20548007,1
15465846,57363999,1
15465846,31205691,1
15465846,58246272,1
15465846,53160102,1
15465846,20474705,1
15465846,28118627,1
15465846,32267624,1
15465846,16515254,1
15465846,22993378,1
15465846,29320798,1
15465846,43011102,1
15465846,22424442,1
15465846,38651268,1
15465846,40695263,1
15465846,32203973,1
54352353,83311464,1
54352353,58312931,1
44101099,48340963,1
40919178,51218898,1
41861992,54529408,1
11730497,46536584,1
11730497,15504991,1
11730497,23131869,1
45429714,50908405,1
45429714,46495181,1
45429714,47463212,1
45429714,45913897,1
45429714,52389398,1
45429714,54782060,1
45429714,45578249,1
11585897,29982883,1
11585897,34808701,1
11585897,23528778,1
11585897,48661347,1
11585897,20547974,1
11585897,14082648,1
11585897,28226844,1
11585897,15741754,1
11585897,47538064,1
11585897,23925091,1
11585897,17094854,1
11585897,29329280,1
11585897,19614800,1
11585897,29329396,1
11585897,47858418,1
11585897,48667370,1
11585897,12214951,1
11585897,57859208,1
11585897,48661389,1
11585897,19266161,1
11585897,24902119,1
11585897,52082507,1
11585897,37014309,1
11585897,48661339,1
31267760,46321970,1
31267760,31997431,1
31267760,57528712,1
31267760,40992970,1
31267760,33171769,1
31267760,37561095,1
31267760,38179098,1
57145151,58115694,1
35713752,52243975,1
35713752,53181438,1
32675879,40283599,1
32675879,42528665,1
53871498,83764449,1
53871498,57589409,1
53871498,56384215,1
04713533,14710306,1
04713533,39584007,1
04713533,21171923,1
04713533,55037698,1
04713533,43291259,1
04713533,19867404,1
04713533,44609947,1
04713533,45807994,1
04713533,46005113,1
04713533,31769289,1
04713533,52191322,1
04713533,40777020,1
04713533,30863841,1
05497400,43335260,1
05497400,32137431,1
05497400,31671814,1
05497400,08838110,1
05497400,54609071,1
05497400,17680127,1
05497400,11339503,1
05497400,14884312,1
05497400,35868114,1
05497400,12867278,1
05497400,35674433,1
00580825,30685974,1
00580825,24504233,1
13425274,83211128,1
13425274,44990487,1
13425274,83920470,1
04796905,46301188,1
27947556,44376400,1
27947556,44459996,1
27947556,45609353,1
27947556,42548649,1
35796563,44803275,1
26883900,32799115,1
26883900,57874352,1
25010370,39466075,1
25010370,50256091,1
46755673,47039189,1
53209188,54790193,1
